Sample_ID,Nest_ID,Site_Number,Sdag_C293,Sol_55,Sol_6,C147,i_130,i_120_PigTail,C368_PigTail,C334,C121_PigTail,C485,C259,C294,i_113,Sol_J1,Jackstraw_PigTail,i_109,C216_pigtail
ARG06_136male,ARG06_136,3,NA,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,219
ARG06_136male,ARG06_136,3,NA,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,219
ARG06_137a,ARG06_137,3,243,177,95,73,275,314,207,199,161,114,217,98,161,284,113,156,219
ARG06_137a,ARG06_137,3,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,219
ARG06_138a,ARG06_138,3,243,177,95,73,275,314,207,199,159,114,223,98,161,286,113,156,219
ARG06_138a,ARG06_138,3,243,177,95,73,275,314,207,199,161,114,223,98,165,286,115,156,219
ARG06_139a,ARG06_139,3,243,177,95,76,275,314,207,199,163,114,223,98,165,284,113,156,219
ARG06_139a,ARG06_139,3,247,177,95,76,275,314,207,199,163,114,225,98,165,286,115,156,219
ARG06_139male,ARG06_139,3,NA,177,95,73,275,314,207,199,161,114,223,98,165,284,115,156,209
ARG06_139male,ARG06_139,3,NA,177,95,73,275,314,207,199,161,114,223,98,165,284,115,156,209
ARG06_140a,ARG06_140,3,243,177,95,76,275,314,207,199,159,112,223,98,165,284,113,156,209
ARG06_140a,ARG06_140,3,243,177,95,76,275,314,207,199,159,114,223,98,165,284,113,156,209
ARG06_141a,ARG06_141,3,243,177,95,73,275,314,207,199,161,114,223,98,165,283,113,156,209
ARG06_141a,ARG06_141,3,243,177,95,73,275,314,207,199,163,114,223,98,165,284,113,156,219
ARG06_141male,ARG06_141,3,243,177,95,73,275,314,207,199,161,114,225,98,165,284,113,156,219
ARG06_141male,ARG06_141,3,243,177,95,73,275,314,207,199,161,114,225,98,165,284,113,156,219
ARG06_142a,ARG06_142,3,243,177,95,73,275,314,207,199,159,114,223,98,163,284,113,154,209
ARG06_142a,ARG06_142,3,243,177,95,73,275,314,207,199,159,114,225,98,165,286,113,154,219
ARG06_143a,ARG06_143,4,243,177,95,73,275,314,207,199,161,114,223,98,165,280,113,156,219
ARG06_143a,ARG06_143,4,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,221
ARG06_143male,ARG06_143,4,NA,177,95,73,275,314,207,199,161,114,223,98,165,280,113,156,219
ARG06_143male,ARG06_143,4,NA,177,95,73,275,314,207,199,161,114,223,98,165,280,113,156,219
ARG06_144a,ARG06_144,3,245,177,95,73,275,314,207,199,159,114,223,98,165,284,115,154,225
ARG06_144a,ARG06_144,3,245,177,95,73,275,314,207,199,163,114,223,98,165,286,115,154,225
ARG06_144male,ARG06_144,3,NA,177,95,73,275,314,207,199,159,114,223,98,165,284,115,154,225
ARG06_144male,ARG06_144,3,NA,177,95,73,275,314,207,199,159,114,223,98,165,284,115,154,225
ARG06_145a,ARG06_145,3,243,177,95,73,275,314,207,199,159,114,223,98,161,284,115,154,225
ARG06_145a,ARG06_145,3,243,177,95,76,275,314,207,199,159,114,223,98,161,284,115,156,225
ARG06_145male,ARG06_145,3,247,177,95,73,275,314,207,199,161,114,223,98,165,284,115,156,219
ARG06_145male,ARG06_145,3,247,177,95,73,275,314,207,199,161,114,223,98,165,284,115,156,219
ARG06_146a,ARG06_146,3,243,177,95,73,275,314,207,195,161,114,223,98,163,283,113,154,219
ARG06_146a,ARG06_146,3,243,177,95,76,275,314,207,199,161,114,225,98,163,283,115,154,219
ARG06_146male,ARG06_146,3,243,177,95,73,275,314,207,195,161,114,223,98,165,283,113,NA,219
ARG06_146male,ARG06_146,3,243,177,95,73,275,314,207,195,161,114,223,98,165,283,113,NA,219
ARG06_147a,ARG06_147,3,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,225
ARG06_147a,ARG06_147,3,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,225
ARG06_147male,ARG06_147,3,243,177,95,73,275,320,207,199,161,114,223,98,165,284,113,156,221
ARG06_147male,ARG06_147,3,243,177,95,73,275,320,207,199,161,114,223,98,165,284,113,156,221
ARG06_148a,ARG06_148,3,243,177,95,76,275,314,207,199,161,114,225,98,165,284,113,156,219
ARG06_148a,ARG06_148,3,243,177,95,76,275,314,207,199,163,116,225,98,165,284,115,156,219
ARG06_148male,ARG06_148,3,243,177,95,76,275,314,207,199,161,114,225,98,165,284,113,156,219
ARG06_148male,ARG06_148,3,243,177,95,76,275,314,207,199,161,114,225,98,165,284,113,156,219
ARG06_149a,ARG06_149,3,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,209
ARG06_149a,ARG06_149,3,247,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,225
ARG06_149male,ARG06_149,3,243,177,95,73,275,314,207,195,161,114,223,98,165,284,113,156,219
ARG06_149male,ARG06_149,3,243,177,95,73,275,314,207,195,161,114,223,98,165,284,113,156,219
ARG06_150a,ARG06_150,3,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,154,219
ARG06_150a,ARG06_150,3,243,177,95,73,275,316,207,199,159,114,223,98,165,284,113,156,219
ARG06_150male,ARG06_150,3,243,177,95,73,275,314,207,199,159,114,223,98,165,NA,113,154,219
ARG06_150male,ARG06_150,3,243,177,95,73,275,314,207,199,159,114,223,98,165,NA,113,154,219
ARG06_151a,ARG06_151,3,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,154,219
ARG06_151a,ARG06_151,3,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,219
ARG06_152a,ARG06_152,4,241,177,95,73,275,312,207,199,161,114,223,100,165,284,113,154,209
ARG06_152a,ARG06_152,4,243,177,95,73,275,314,207,199,161,114,223,100,165,284,113,154,223
ARG06_153a,ARG06_153,4,243,177,95,73,275,314,209,199,161,114,223,98,165,286,113,156,209
ARG06_153a,ARG06_153,4,243,177,95,73,275,314,209,199,161,114,223,98,165,286,113,156,209
ARG06_154a,ARG06_154,4,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,154,209
ARG06_154a,ARG06_154,4,243,177,95,73,275,314,209,199,161,114,223,98,165,286,113,156,223
ARG06_155a,ARG06_155,4,243,177,95,73,275,314,205,199,159,114,223,98,165,284,113,154,219
ARG06_155a,ARG06_155,4,243,177,95,73,275,314,205,199,159,114,223,98,165,284,113,154,219
ARG06_156a,ARG06_156,4,243,175,95,73,275,314,207,199,161,114,223,98,165,284,113,154,209
ARG06_156a,ARG06_156,4,243,177,95,73,275,314,209,199,161,114,223,98,167,284,115,156,209
ARG06_157a,ARG06_157,4,243,177,95,73,275,314,205,199,159,114,223,98,165,284,113,156,209
ARG06_157a,ARG06_157,4,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,209
ARG06_158a,ARG06_158,4,241,177,95,76,275,314,205,199,159,114,223,98,165,284,113,154,209
ARG06_158a,ARG06_158,4,245,177,96,76,275,314,209,199,159,114,223,98,165,284,113,154,209
ARG06_159a,ARG06_159,4,247,177,95,73,275,314,207,199,161,114,223,98,165,284,113,154,209
ARG06_159a,ARG06_159,4,247,177,95,73,275,314,209,199,161,114,223,98,165,284,113,156,209
ARG06_160a,ARG06_160,4,241,177,95,73,275,306,205,199,159,114,223,98,165,284,113,154,209
ARG06_160a,ARG06_160,4,243,177,96,73,275,314,207,199,161,114,223,98,165,284,113,154,209
ARG06_160male,ARG06_160,4,NA,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,209
ARG06_160male,ARG06_160,4,NA,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,209
ARG06_161a,ARG06_161,4,243,177,95,73,275,314,209,199,159,114,223,98,165,284,113,154,209
ARG06_161a,ARG06_161,4,243,177,95,73,279,314,209,199,159,114,223,98,165,284,113,154,209
ARG06_162a,ARG06_162,4,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,154,209
ARG06_162a,ARG06_162,4,243,177,95,73,275,314,209,199,161,116,223,98,165,284,113,154,209
ARG06_163a,ARG06_163,4,243,177,95,73,275,314,205,199,159,114,223,98,165,284,115,156,209
ARG06_163a,ARG06_163,4,243,177,95,73,275,314,205,199,161,114,223,98,165,284,115,156,227
ARG06_163male,ARG06_163,4,NA,177,95,73,271,312,205,199,161,114,223,98,165,284,113,154,209
ARG06_163male,ARG06_163,4,NA,177,95,73,271,312,205,199,161,114,223,98,165,284,113,154,209
ARG06_164a,ARG06_164,4,241,177,95,73,275,314,205,199,159,114,223,98,165,284,113,154,209
ARG06_164a,ARG06_164,4,243,177,95,76,275,314,207,199,159,114,223,98,165,284,113,156,209
ARG06_164male,ARG06_164,4,NA,177,95,73,275,316,207,199,159,114,223,98,165,284,113,154,209
ARG06_164male,ARG06_164,4,NA,177,95,73,275,316,207,199,159,114,223,98,165,284,113,154,209
ARG06_165a,ARG06_165,4,243,177,95,73,275,314,205,199,159,114,223,98,165,284,113,156,209
ARG06_165a,ARG06_165,4,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,209
ARG06_165male,ARG06_165,4,NA,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,209
ARG06_165male,ARG06_165,4,NA,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,209
ARG06_166a,ARG06_166,4,241,177,95,73,275,306,205,199,159,114,223,98,165,284,113,154,209
ARG06_166a,ARG06_166,4,241,177,95,73,275,306,205,199,159,114,223,98,165,284,113,154,209
ARG06_166male,ARG06_166,4,NA,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,209
ARG06_166male,ARG06_166,4,NA,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,209
ARG06_167a,ARG06_167,4,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,209
ARG06_167a,ARG06_167,4,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,225
ARG06_168a,ARG06_168,4,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,209
ARG06_168a,ARG06_168,4,243,177,96,73,275,314,207,199,159,114,223,98,165,284,113,156,209
ARG06_169a,ARG06_169,4,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,209
ARG06_169a,ARG06_169,4,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,209
ARG06_170a,ARG06_170,4,241,177,95,73,275,306,205,199,159,114,223,98,165,284,113,154,209
ARG06_170a,ARG06_170,4,241,177,95,76,275,312,205,199,161,114,223,98,165,284,113,154,209
ARG06_171a,ARG06_171,4,245,177,95,73,275,314,207,199,161,114,223,98,165,284,115,154,209
ARG06_171a,ARG06_171,4,247,177,95,73,275,314,207,199,161,114,223,98,165,284,115,154,219
ARG06_172a,ARG06_172,4,243,177,95,73,275,314,205,199,161,114,223,98,165,284,115,154,227
ARG06_172a,ARG06_172,4,243,177,96,73,275,314,207,199,161,114,223,98,165,284,115,156,227
ARG06_173a,ARG06_173,4,243,177,95,73,275,314,205,199,159,112,223,98,165,284,113,156,209
ARG06_173a,ARG06_173,4,243,177,95,73,275,314,207,199,161,114,223,100,165,284,113,158,209
ARG06_174a,ARG06_174,4,241,177,95,73,279,314,207,199,161,114,223,98,165,284,113,154,209
ARG06_174a,ARG06_174,4,241,177,95,73,279,314,207,199,161,114,223,98,165,284,113,156,209
ARG06_175a,ARG06_175,4,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,225
ARG06_175a,ARG06_175,4,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,225
ARG06_176a,ARG06_176,4,243,177,95,73,275,314,207,199,161,114,223,98,165,284,115,156,209
ARG06_176a,ARG06_176,4,243,177,95,76,275,314,207,199,161,114,223,98,165,284,115,156,219
ARG06_177a,ARG06_177,4,243,177,95,73,275,312,207,199,161,114,223,98,165,284,113,154,219
ARG06_177a,ARG06_177,4,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,221
ARG06_178a,ARG06_178,4,241,177,95,73,275,306,205,199,161,114,223,98,165,284,113,156,209
ARG06_178a,ARG06_178,4,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,209
ARG06_179a,ARG06_179,4,241,177,95,73,279,314,207,199,161,114,223,98,165,284,113,154,209
ARG06_179a,ARG06_179,4,241,177,95,73,279,314,207,199,161,114,223,98,165,284,113,154,209
ARG06_180a,ARG06_180,4,243,177,95,73,275,314,205,199,161,114,225,98,165,284,113,154,225
ARG06_180a,ARG06_180,4,243,177,95,73,275,314,205,199,161,114,225,98,165,284,113,154,225
ARG06_180male,ARG06_180,4,NA,177,95,73,275,314,205,199,161,114,225,98,165,284,113,154,225
ARG06_180male,ARG06_180,4,NA,177,95,73,275,314,205,199,161,114,225,98,165,284,113,154,225
ARG06_181a,ARG06_181,4,241,177,95,73,275,306,205,199,161,114,223,98,165,284,113,154,209
ARG06_181a,ARG06_181,4,243,177,95,73,275,312,209,199,161,114,223,98,165,284,115,154,227
ARG06_182a,ARG06_182,4,243,177,95,73,275,314,205,199,161,114,223,98,165,284,113,154,209
ARG06_182a,ARG06_182,4,243,177,95,73,275,314,205,199,161,114,223,98,165,284,113,156,227
ARG06_183a,ARG06_183,4,243,177,-9,73,275,314,207,199,161,114,223,98,165,284,113,156,225
ARG06_183a,ARG06_183,4,243,177,-9,73,275,314,207,199,161,114,223,98,167,284,113,156,225
ARG06_184a,ARG06_184,4,243,177,95,73,275,314,205,199,161,114,225,98,165,284,113,154,209
ARG06_184a,ARG06_184,4,243,177,95,73,275,314,207,199,161,114,225,98,165,284,113,156,209
ARG06_184male,ARG06_184,4,NA,177,95,73,275,314,205,199,161,114,225,98,165,284,113,156,209
ARG06_184male,ARG06_184,4,NA,177,95,73,275,314,205,199,161,114,225,98,165,284,113,156,209
ARG06_185a,ARG06_185,4,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,209
ARG06_185a,ARG06_185,4,243,177,95,73,275,314,207,199,161,114,223,98,167,284,113,156,209
ARG06_185male,ARG06_185,4,NA,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,225
ARG06_185male,ARG06_185,4,NA,177,95,73,275,314,207,199,161,114,223,98,165,284,113,156,225
ARG06_186a,ARG06_186,4,241,177,95,76,275,314,205,199,159,114,223,98,165,284,113,154,219
ARG06_186a,ARG06_186,4,241,177,95,76,275,314,207,199,161,114,223,98,165,284,113,156,219
ARG06_186male,ARG06_186,4,NA,177,95,76,275,314,207,199,159,114,223,98,165,284,113,154,219
ARG06_186male,ARG06_186,4,NA,177,95,76,275,314,207,199,159,114,223,98,165,284,113,154,219
ARG06_187a,ARG06_187,4,245,177,95,73,275,314,207,199,161,114,223,98,161,284,113,154,219
ARG06_187a,ARG06_187,4,245,177,95,73,275,314,207,199,161,114,223,98,161,284,113,154,219
ARG06_188a,ARG06_188,4,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,209
ARG06_188a,ARG06_188,4,243,177,95,73,279,314,207,199,161,114,223,98,165,284,113,156,209
ARG06_189a,ARG06_189,4,243,177,95,73,275,314,207,197,161,114,223,98,165,284,115,154,221
ARG06_189a,ARG06_189,4,247,177,95,73,275,314,207,199,161,114,223,98,165,284,115,156,223
ARG06_189male,ARG06_189,4,NA,177,95,73,275,316,207,197,159,114,223,98,165,284,115,154,223
ARG06_189male,ARG06_189,4,NA,177,95,73,275,316,207,197,159,114,223,98,165,284,115,154,223
ARG06_190a,ARG06_190,4,243,177,95,76,275,314,207,199,159,114,223,98,165,284,113,154,209
ARG06_190a,ARG06_190,4,243,177,95,76,275,314,207,199,159,114,223,98,165,284,113,154,209
ARG06_191a,ARG06_191,4,243,177,95,73,275,312,205,199,159,114,223,98,165,284,113,154,209
ARG06_191a,ARG06_191,4,243,177,95,73,275,314,207,199,161,116,223,98,165,284,113,156,227
ARG06_192a,ARG06_192,4,243,177,95,73,275,306,209,199,161,114,223,98,165,284,113,154,209
ARG06_192a,ARG06_192,4,243,177,95,73,275,306,209,199,161,114,223,98,165,284,113,154,227
ARG06_193a,ARG06_193,5,243,177,95,73,275,312,207,199,159,114,200,98,163,284,115,154,209
ARG06_193a,ARG06_193,5,247,177,96,73,275,312,207,199,159,114,223,98,165,288,115,156,223
ARG06_193male,ARG06_193,5,243,177,95,73,275,312,207,199,159,114,223,98,167,283,113,154,209
ARG06_193male,ARG06_193,5,243,177,95,73,275,312,207,199,159,114,223,98,167,283,113,154,209
ARG06_194a,ARG06_194,5,245,177,95,73,275,312,207,199,159,114,223,98,167,283,113,154,209
ARG06_194a,ARG06_194,5,245,177,95,73,275,312,207,199,161,114,223,98,167,283,113,154,227
ARG06_194male,ARG06_194,5,245,177,95,73,275,312,207,199,161,114,223,98,167,284,113,154,227
ARG06_194male,ARG06_194,5,245,177,95,73,275,312,207,199,161,114,223,98,167,284,113,154,227
ARG06_195a,ARG06_195,5,243,177,95,76,275,314,205,199,159,114,223,98,165,284,113,156,223
ARG06_195a,ARG06_195,5,243,177,95,76,275,314,205,199,161,114,223,98,165,284,113,156,223
ARG06_196a,ARG06_196,5,243,177,95,73,275,312,205,199,163,114,200,98,165,288,113,154,223
ARG06_196a,ARG06_196,5,243,177,95,73,275,312,207,199,163,114,223,98,165,288,115,154,227
ARG06_196male,ARG06_196,5,243,177,95,73,275,312,205,199,163,114,200,98,165,288,115,154,223
ARG06_196male,ARG06_196,5,243,177,95,73,275,312,205,199,163,114,200,98,165,288,115,154,223
ARG06_197a,ARG06_197,5,243,177,95,73,275,312,207,199,159,114,223,98,165,283,113,154,209
ARG06_197a,ARG06_197,5,243,177,96,73,275,312,207,199,159,114,223,98,167,283,113,154,227
ARG06_197male,ARG06_197,5,243,177,96,73,275,312,207,199,161,114,223,98,165,283,113,154,227
ARG06_197male,ARG06_197,5,243,177,96,73,275,312,207,199,161,114,223,98,165,283,113,154,227
ARG06_198a,ARG06_198,5,243,177,96,73,275,312,207,199,159,114,223,98,165,284,113,154,209
ARG06_198a,ARG06_198,5,243,177,96,73,275,312,207,199,161,114,223,98,165,284,113,154,227
ARG06_198male,ARG06_198,5,243,177,95,73,275,312,207,199,161,114,223,98,165,283,113,NA,NA
ARG06_198male,ARG06_198,5,243,177,95,73,275,312,207,199,161,114,223,98,165,283,113,NA,NA
ARG06_199a,ARG06_199,5,243,177,95,73,275,312,205,199,161,114,223,98,165,283,113,154,221
ARG06_199a,ARG06_199,5,243,177,95,73,275,314,207,199,161,114,223,98,165,284,115,154,227
ARG06_200a,ARG06_200,5,243,177,95,73,271,314,207,199,159,114,200,98,165,281,113,154,219
ARG06_200a,ARG06_200,5,243,177,95,73,275,314,207,199,161,114,223,98,165,281,115,156,219
ARG06_200male,ARG06_200,5,NA,177,95,73,271,314,207,199,159,114,200,98,165,284,113,154,223
ARG06_200male,ARG06_200,5,NA,177,95,73,271,314,207,199,159,114,200,98,165,284,113,154,223
ARG06_201a,ARG06_201,5,243,177,96,73,275,310,207,199,161,114,200,98,161,284,113,154,225
ARG06_201a,ARG06_201,5,243,177,96,73,275,310,207,199,161,114,200,98,163,286,113,154,225
ARG06_201male,ARG06_201,5,NA,177,96,73,275,310,207,199,161,114,223,98,163,286,113,154,225
ARG06_201male,ARG06_201,5,NA,177,96,73,275,310,207,199,161,114,223,98,163,286,113,154,225
ARG06_202a,ARG06_202,5,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,154,225
ARG06_202a,ARG06_202,5,247,179,96,73,275,314,207,199,159,114,223,98,165,288,115,154,227
ARG06_202male,ARG06_202,5,NA,177,96,73,275,314,207,199,159,118,223,98,165,284,115,154,211
ARG06_202male,ARG06_202,5,NA,177,96,73,275,314,207,199,159,118,223,98,165,284,115,154,211
ARG06_203a,ARG06_203,5,243,177,95,73,275,314,205,199,159,114,223,98,165,284,115,154,221
ARG06_203a,ARG06_203,5,247,177,95,76,304,314,207,199,163,114,223,98,165,286,115,154,221
ARG06_203male,ARG06_203,5,NA,177,96,73,304,314,207,199,159,114,223,98,165,286,115,154,221
ARG06_203male,ARG06_203,5,NA,177,96,73,304,314,207,199,159,114,223,98,165,286,115,154,221
ARG06_204a,ARG06_204,5,243,177,95,73,275,314,200,199,159,114,223,98,163,284,113,154,209
ARG06_204a,ARG06_204,5,243,177,96,73,275,314,205,199,161,114,223,98,165,284,113,154,223
ARG06_205a,ARG06_205,5,245,177,95,73,275,312,205,199,159,114,223,98,165,283,115,154,225
ARG06_205a,ARG06_205,5,245,177,95,73,275,312,207,199,159,114,223,98,165,283,115,154,227
ARG06_205male,ARG06_205,5,NA,177,95,73,275,312,207,199,159,114,223,98,165,283,115,154,225
ARG06_205male,ARG06_205,5,NA,177,95,73,275,312,207,199,159,114,223,98,165,283,115,154,225
ARG06_206a,ARG06_206,5,243,179,95,73,275,314,207,199,161,114,223,98,167,284,113,154,221
ARG06_206a,ARG06_206,5,243,179,95,73,275,314,207,199,161,114,223,98,167,284,113,154,221
ARG06_206male,ARG06_206,5,243,179,95,73,275,314,207,199,161,114,223,98,167,284,113,154,221
ARG06_206male,ARG06_206,5,243,179,95,73,275,314,207,199,161,114,223,98,167,284,113,154,221
ARG06_207a,ARG06_207,5,243,177,96,73,275,310,207,199,159,114,223,98,161,284,115,154,209
ARG06_207a,ARG06_207,5,243,177,96,73,275,312,207,199,161,114,223,98,165,284,115,156,209
ARG06_207male,ARG06_207,5,243,177,96,73,275,312,207,199,159,114,223,NA,161,NA,115,154,209
ARG06_207male,ARG06_207,5,243,177,96,73,275,312,207,199,159,114,223,NA,161,NA,115,154,209
ARG06_208a,ARG06_208,5,243,177,95,73,275,312,207,199,159,114,223,98,165,283,113,154,209
ARG06_208a,ARG06_208,5,243,177,95,73,279,314,207,199,161,114,225,98,165,288,113,154,223
ARG06_208male,ARG06_208,5,243,177,95,73,279,314,207,199,161,114,225,98,165,286,113,154,209
ARG06_208male,ARG06_208,5,243,177,95,73,279,314,207,199,161,114,225,98,165,286,113,154,209
ARG06_209a,ARG06_209,5,245,177,95,73,275,312,207,199,163,114,223,98,165,284,113,156,225
ARG06_209a,ARG06_209,5,245,177,95,73,275,312,207,199,163,114,223,98,165,284,113,156,225
ARG06_209male,ARG06_209,5,245,177,95,73,275,312,207,199,163,114,223,98,165,284,113,156,225
ARG06_209male,ARG06_209,5,245,177,95,73,275,312,207,199,163,114,223,98,165,284,113,156,225
ARG06_210a,ARG06_210,5,243,177,95,73,275,312,207,199,159,114,200,98,165,281,113,154,221
ARG06_210a,ARG06_210,5,243,177,95,73,275,312,207,199,159,114,223,98,165,281,115,154,223
ARG06_211a,ARG06_211,5,243,177,95,73,271,314,207,199,159,114,223,98,165,284,113,154,209
ARG06_211a,ARG06_211,5,243,177,95,73,275,314,207,199,161,114,223,98,165,286,113,154,227
ARG06_212a,ARG06_212,5,243,177,95,73,275,314,207,199,159,114,223,98,165,283,113,154,221
ARG06_212a,ARG06_212,5,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,221
ARG06_213a,ARG06_213,5,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,154,221
ARG06_213a,ARG06_213,5,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,221
ARG06_214a,ARG06_214,5,243,177,88,73,275,312,207,197,159,114,223,98,165,284,113,154,225
ARG06_214a,ARG06_214,5,243,177,95,73,275,314,207,199,161,114,223,98,167,284,115,156,227
ARG06_215a,ARG06_215,5,243,177,95,73,271,310,205,199,159,114,217,98,165,284,115,154,221
ARG06_215a,ARG06_215,5,243,177,95,73,271,312,205,199,161,116,217,98,165,284,115,154,221
ARG06_216a,ARG06_216,5,245,177,95,73,275,312,205,199,159,114,200,98,165,283,115,154,225
ARG06_216a,ARG06_216,5,245,177,95,73,275,312,205,199,159,114,223,98,165,283,115,154,225
ARG06_217a,ARG06_217,5,243,177,96,73,275,312,207,199,159,112,200,98,165,281,113,154,221
ARG06_217a,ARG06_217,5,243,177,96,73,275,312,207,199,159,114,223,98,165,284,113,154,221
ARG06_218a,ARG06_218,5,243,177,96,73,275,312,207,199,159,114,223,98,165,284,113,154,209
ARG06_218a,ARG06_218,5,243,177,96,73,275,312,207,199,159,116,223,98,165,284,113,154,209
ARG06_220a,ARG06_220,5,243,177,95,73,275,312,207,199,159,114,223,98,165,284,113,154,219
ARG06_220a,ARG06_220,5,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,154,219
ARG06_221a,ARG06_221,5,245,177,95,73,275,312,207,199,161,114,226,98,165,288,113,154,209
ARG06_221a,ARG06_221,5,245,177,95,73,275,312,207,199,161,114,226,98,167,288,113,154,225
ARG06_222a,ARG06_222,5,243,177,95,73,275,314,207,199,159,114,223,98,165,283,113,156,221
ARG06_222a,ARG06_222,5,243,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,221
ARG06_223a,ARG06_223,5,243,177,95,73,271,310,205,199,159,114,223,98,165,281,115,154,219
ARG06_223a,ARG06_223,5,243,177,95,73,275,312,207,199,161,114,223,98,165,284,115,156,227
ARG06_224a,ARG06_224,5,243,177,95,73,275,312,207,199,161,114,223,98,165,281,113,154,221
ARG06_224a,ARG06_224,5,243,177,96,73,275,314,207,201,161,114,225,98,169,284,113,156,223
ARG06_225a,ARG06_225,5,243,177,95,73,275,312,207,199,161,114,223,98,165,284,113,154,209
ARG06_225a,ARG06_225,5,243,177,95,73,275,314,207,199,161,114,223,98,165,288,113,154,227
ARG06_226a,ARG06_226,5,243,177,95,73,275,310,207,199,159,114,223,98,165,281,113,154,223
ARG06_226a,ARG06_226,5,243,177,95,73,275,314,207,199,161,114,223,98,165,281,113,156,225
ARG06_227a,ARG06_227,5,243,177,95,73,275,312,205,199,159,114,223,98,165,270,113,154,219
ARG06_227a,ARG06_227,5,243,177,95,73,275,312,207,199,159,114,223,98,165,284,113,154,221
ARG06_227male,ARG06_227,5,NA,177,96,73,275,312,207,199,159,114,223,98,165,284,113,154,219
ARG06_227male,ARG06_227,5,NA,177,96,73,275,312,207,199,159,114,223,98,165,284,113,154,219
ARG06_228a,ARG06_228,5,212,177,95,73,275,312,207,199,159,114,223,98,165,284,113,154,209
ARG06_228a,ARG06_228,5,212,177,96,73,275,312,207,199,159,114,223,98,165,284,113,156,225
ARG06_228male,ARG06_228,5,NA,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,225
ARG06_228male,ARG06_228,5,NA,177,95,73,275,314,207,199,159,114,223,98,165,284,113,156,225
ARG06_229a,ARG06_229,5,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,154,219
ARG06_229a,ARG06_229,5,243,177,95,73,275,314,207,199,161,116,223,98,165,288,113,154,225
ARG06_229male,ARG06_229,5,NA,177,95,73,275,312,207,199,159,116,223,98,165,284,113,156,219
ARG06_229male,ARG06_229,5,NA,177,95,73,275,312,207,199,159,116,223,98,165,284,113,156,219
ARG06_230a,ARG06_230,5,243,177,95,73,275,312,205,199,159,114,223,98,165,284,113,154,209
ARG06_230a,ARG06_230,5,243,177,96,73,275,312,207,199,161,114,223,98,165,284,113,154,227
ARG06_231a,ARG06_231,5,243,177,95,73,275,314,207,199,159,114,200,98,165,283,113,154,209
ARG06_231a,ARG06_231,5,243,177,95,73,275,314,207,199,159,114,223,98,165,286,113,156,209
ARG06_231male,ARG06_231,5,NA,177,95,73,275,314,207,199,159,114,223,98,165,283,113,154,209
ARG06_231male,ARG06_231,5,NA,177,95,73,275,314,207,199,159,114,223,98,165,283,113,154,209
ARG06_232a,ARG06_232,5,243,177,95,73,275,314,207,199,161,114,223,98,165,284,113,154,209
ARG06_232a,ARG06_232,5,243,177,96,73,304,314,207,199,161,114,223,98,165,284,115,154,227
ARG06_233a,ARG06_233,5,243,177,95,73,304,312,205,199,159,114,223,98,161,284,113,156,225
ARG06_233a,ARG06_233,5,243,177,95,73,304,312,205,199,161,114,223,98,161,284,113,156,225
